TRAIT	FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SLC52A2.wgt.RDat	SLC52A2	8	1.46e+08	1.46e+08	8:144236881..146303867	-1.38994	0.165	-1.74605890304973	0.000821421114143429	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FBXL6.wgt.RDat	FBXL6	8	1.46e+08	1.46e+08	8:144236881..146303867	-1.54777	0.122	-1.9242539039439	0.00101705094422573	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000071894.10.CPSF1.wgt.RDat	CPSF1	8	1.46e+08	1.46e+08	8:144236881..146303867	1.659005	0.0971	2.06244032568497	0.00142460892461611	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.EPPK1.wgt.RDat	EPPK1	8	1.45e+08	1.45e+08	8:144236881..146303867	-4.2777	1.89e-05	-3.38894529698015	0.0167004963972766	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PLEC.wgt.RDat	PLEC	8	1.45e+08	1.45e+08	8:144236881..146303867	-4.80985	1.51e-06	-3.85100297029475	0.0825803922260281	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.GRINA.wgt.RDat	GRINA	8	1.45e+08	1.45e+08	8:144236881..146303867	-5.14392	2.69e-07	-4.12206885975688	0.232174095657062	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PARP10.wgt.RDat	PARP10	8	1.45e+08	1.45e+08	8:144236881..146303867	-5.19997	1.99e-07	-4.16937939407307	0.262911416306475	TRUE
TC	NULL	NULL.8:144236881..146303867	8	0	0	8:144236881..146303867	0	1	0	0.399570624364172	TRUE
TC	INTERCEPT	INTERCEPT.11:17578402..19569535	11	0	0	11:17578402..19569535	-3.43953685636396	0.000582710436191239	0	0	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.ZDHHC13.wgt.RDat	ZDHHC13	11	19100000	19100000	11:17578402..19569535	-1.9862	0.047	0.0469178066487845	0.000188960653055833	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Ovary/GTEx.Ovary.ENSG00000254966.1.RP11-1081L13.4.wgt.RDat	RP11-1081L13.4	11	18700000	18700000	11:17578402..19569535	-0.6907	0.48976	0.257621894316536	0.000191524550191188	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.TPH1.wgt.RDat	TPH1	11	1.8e+07	1.8e+07	11:17578402..19569535	0.02765	0.978	-0.0747426355827329	0.000192640132266375	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000255448.1.RP1-59M18.2.wgt.RDat	RP1-59M18.2	11	1.8e+07	1.8e+07	11:17578402..19569535	0.1716	0.863744	-0.372854868109909	0.000197048287899417	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SAA1.wgt.RDat	SAA1	11	18300000	18300000	11:17578402..19569535	0.94134	0.347	0.507923772879349	0.000201779568579719	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000166788.5.SAAL1.wgt.RDat	SAAL1	11	18100000	18100000	11:17578402..19569535	0.4041	0.686103	0.514377245279542	0.000208883419910573	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SERGEF.wgt.RDat	SERGEF	11	17800000	17800000	11:17578402..19569535	-0.10391	0.917	-0.641362490566365	0.000215775556781412	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000151117.4.TMEM86A.wgt.RDat	TMEM86A	11	18700000	18700000	11:17578402..19569535	-0.49515	0.62	0.294844999598823	0.000226052964712534	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SAA2.wgt.RDat	SAA2	11	18300000	18300000	11:17578402..19569535	1.93755	0.0527	0.604942409082881	0.000231208783272141	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LDHA.wgt.RDat	LDHA	11	18400000	18400000	11:17578402..19569535	-1.37171	0.17	0.774552940450945	0.000235907505822422	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MRGPRX2.wgt.RDat	MRGPRX2	11	19100000	19100000	11:17578402..19569535	-0.73134	0.465	-0.86993469389952	0.00024443091734668	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.IGSF22.wgt.RDat	IGSF22	11	18700000	18700000	11:17578402..19569535	0.28065	0.779	-1.10092590303971	0.000400661824222494	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.LDHC.wgt.RDat	LDHC	11	18400000	18400000	11:17578402..19569535	0.27713	0.782	1.56499008373169	0.000611991816561691	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.LDHAL6A.wgt.RDat	LDHAL6A	11	18500000	18500000	11:17578402..19569535	0.14764	0.883	1.84000313996554	0.000716756058562382	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GTF2H1.wgt.RDat	GTF2H1	11	18300000	18300000	11:17578402..19569535	-1.33599	0.182	-1.85862881382019	0.000797575521429429	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000074319.8.TSG101.wgt.RDat	TSG101	11	18500000	18500000	11:17578402..19569535	2.33625	0.0195	0.345074584734762	0.000828804350917091	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Ovary/GTEx.Ovary.ENSG00000255071.1.SAA2-SAA4.wgt.RDat	SAA2-SAA4	11	18300000	18300000	11:17578402..19569535	-0.6424	0.52063	-1.89101757108131	0.00123838585350411	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000110756.13.HPS5.wgt.RDat	HPS5	11	18300000	18300000	11:17578402..19569535	1.50613	0.132	2.14819477224792	0.00131465839900154	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.UEVLD.wgt.RDat	UEVLD	11	18600000	18600000	11:17578402..19569535	3.8682	0.00011	2.38430761053168	0.00172169403544446	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000179119.10.SPTY2D1.wgt.RDat	SPTY2D1	11	18600000	18600000	11:17578402..19569535	-3.8787	0.000105	-2.8758075591043	0.00562334449532679	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000247595.2.SPTY2D1-AS1.wgt.RDat	SPTY2D1-AS1	11	18600000	18600000	11:17578402..19569535	-5.6014	2.13e-08	-4.08504694728864	0.32121248144167	TRUE
TC	NULL	NULL.11:17578402..19569535	11	0	0	11:17578402..19569535	0	1	0	0.667122632510099	TRUE
TC	INTERCEPT	INTERCEPT.11:58780549..62223771	11	0	0	11:58780549..62223771	-2.86288410483566	0.00419804085690531	0	0	FALSE
TC	NULL	NULL.11:58780549..62223771	11	0	0	11:58780549..62223771	0	1	0	3.35242824732262e-10	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000167987.6.VPS37C.wgt.RDat	VPS37C	11	60900000	60900000	11:58780549..62223771	0.1167	0.907083	-0.179637710472763	0.00016042999564074	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FADS3.wgt.RDat	FADS3	11	61600000	61600000	11:58780549..62223771	-0.24398	0.807	0.555075027270541	0.000160990426830845	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Spleen/GTEx.Spleen.ENSG00000204950.2.LRRC10B.wgt.RDat	LRRC10B	11	61300000	61300000	11:58780549..62223771	1.0086	0.313	1.08183136715467	0.000161479598579468	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MYRF.wgt.RDat	MYRF	11	61500000	61500000	11:58780549..62223771	-2.006	0.0449	-1.8761518921605	0.000180788025939487	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.RAB3IL1.wgt.RDat	RAB3IL1	11	61700000	61700000	11:58780549..62223771	-1.4078	0.159	-1.37662919900102	0.000183639457528255	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Muscularis/GTEx.Esophagus_Muscularis.ENSG00000013725.10.CD6.wgt.RDat	CD6	11	60700000	60700000	11:58780549..62223771	-1.25939	0.208	-0.530106266079599	0.000184759503913531	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.AHNAK.wgt.RDat	AHNAK	11	62200000	62200000	11:58780549..62223771	-0.2588	0.796	-1.0019526839653	0.000191223683803309	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MS4A4A.wgt.RDat	MS4A4A	11	6e+07	6e+07	11:58780549..62223771	0.36536	0.715	-0.188140268857573	0.00020663389085988	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MS4A6A.wgt.RDat	MS4A6A	11	59900000	59900000	11:58780549..62223771	1.5503	0.121	0.634359319232415	0.000209776099965284	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.SLC15A3.wgt.RDat	SLC15A3	11	60700000	60700000	11:58780549..62223771	-0.8271	0.408	-0.408337414244234	0.000219613836806684	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FAM111A.wgt.RDat	FAM111A	11	58900000	58900000	11:58780549..62223771	-1.25604	0.209	0.680291927405045	0.000224466223051963	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.TCN1.wgt.RDat	TCN1	11	59600000	59600000	11:58780549..62223771	0.77207	0.44	-0.262093475069209	0.000224915134748881	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000110107.4.PRPF19.wgt.RDat	PRPF19	11	60700000	60700000	11:58780549..62223771	-0.79397	0.427	-0.388601976173129	0.000246620816823463	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.TMEM132A.wgt.RDat	TMEM132A	11	60700000	60700000	11:58780549..62223771	-0.27855	0.781	0.216233038182766	0.000251492931428703	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMEM109.wgt.RDat	TMEM109	11	60700000	60700000	11:58780549..62223771	1.04416	0.296	0.448132615376196	0.000260555716179284	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000134780.5.DAGLA.wgt.RDat	DAGLA	11	61400000	61400000	11:58780549..62223771	-1.14799	0.251	-1.12006640867063	0.000266765971091974	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.FADS2.wgt.RDat	FADS2	11	61600000	61600000	11:58780549..62223771	-5.2357	1.64e-07	-4.82989040040599	0.000277719197407958	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.BEST1.wgt.RDat	BEST1	11	61700000	61700000	11:58780549..62223771	-0.73271	0.464	0.255612976166193	0.000299234081553778	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellar_Hemisphere/GTEx.Brain_Cerebellar_Hemisphere.ENSG00000166889.13.PATL1.wgt.RDat	PATL1	11	59400000	59400000	11:58780549..62223771	-0.34726	0.728395	-1.13366096882971	0.000305685022843701	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.INCENP.wgt.RDat	INCENP	11	61900000	61900000	11:58780549..62223771	-3.11811	0.00182	-2.01690988867941	0.000327201584671577	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.ASRGL1.wgt.RDat	ASRGL1	11	62100000	62100000	11:58780549..62223771	0.6082	0.543	1.28555925407032	0.00034630187697848	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000255118.1.RP11-703H8.7.wgt.RDat	RP11-703H8.7	11	62100000	62100000	11:58780549..62223771	0.95408	0.34	1.42764891372924	0.000353528979495701	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000166927.8.MS4A7.wgt.RDat	MS4A7	11	60200000	60200000	11:58780549..62223771	-0.6491	0.516298	-1.91458522039281	0.000354105861506493	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TMEM258.wgt.RDat	TMEM258	11	61500000	61500000	11:58780549..62223771	-4.87774	1.07e-06	-3.69771508759605	0.000358957096178147	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.FTH1.wgt.RDat	FTH1	11	61700000	61700000	11:58780549..62223771	-1.9393	0.0525	-2.94321898328504	0.000408491102938062	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000255126.1.CTD-2531D15.5.wgt.RDat	CTD-2531D15.5	11	62200000	62200000	11:58780549..62223771	1.268802	0.205	1.62755138245092	0.000523154295558742	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.AP003733.1.wgt.RDat	AP003733.1	11	61700000	61700000	11:58780549..62223771	-1.25225	0.21	-0.381376394659364	0.000623566064799657	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MS4A1.wgt.RDat	MS4A1	11	60200000	60200000	11:58780549..62223771	-0.5992	0.549	-0.58513985396563	0.000671338630974766	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000256813.1.RP11-804A23.4.wgt.RDat	RP11-804A23.4	11	60600000	60600000	11:58780549..62223771	1.276999	0.202	2.20333364684112	0.000729657964548638	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.CD5.wgt.RDat	CD5	11	60900000	60900000	11:58780549..62223771	-0.2505	0.802	0.692800486771118	0.000756641060093639	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.CCDC86.wgt.RDat	CCDC86	11	60600000	60600000	11:58780549..62223771	-0.9609	0.337	-1.65434026471279	0.000761253830740846	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.DDB1.wgt.RDat	DDB1	11	61100000	61100000	11:58780549..62223771	1.15772	0.247	1.67398383749957	0.000773592704521155	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.MPEG1.wgt.RDat	MPEG1	11	5.9e+07	5.9e+07	11:58780549..62223771	0.00949	0.992	1.68533006633081	0.000820703760142307	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pituitary/GTEx.Pituitary.ENSG00000255139.1.AP000442.1.wgt.RDat	AP000442.1	11	59400000	59400000	11:58780549..62223771	-0.9678	0.333133	1.48328424502866	0.0011120054668527	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Uterus/GTEx.Uterus.ENSG00000162148.6.PPP1R32.wgt.RDat	PPP1R32	11	61200000	61200000	11:58780549..62223771	-7.1773	7.11e-13	-6.46145196921809	0.00373692305791099	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.DTX4.wgt.RDat	DTX4	11	58900000	58900000	11:58780549..62223771	0.5323	0.595	-2.43402765972075	0.00429650742583959	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C11orf10.wgt.RDat	C11orf10	11	61600000	61600000	11:58780549..62223771	-8.99232	2.42e-19	-7.02689396797391	0.00519442608166503	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000167985.2.SDHAF2.wgt.RDat	SDHAF2	11	61200000	61200000	11:58780549..62223771	3.05019	0.00229	4.25896305884219	0.172935654822004	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.MS4A14.wgt.RDat	MS4A14	11	60100000	60100000	11:58780549..62223771	-1.73784	0.0822	-3.33274292850255	0.238655121229447	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000187049.5.TMEM216.wgt.RDat	TMEM216	11	61200000	61200000	11:58780549..62223771	1.9783	0.047892	3.43375479957262	0.258845029591107	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000166900.10.STX3.wgt.RDat	STX3	11	59500000	59500000	11:58780549..62223771	0.2332	0.815606	-3.56671299106319	0.3209186639673	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.FADS1.wgt.RDat	FADS1	11	61600000	61600000	11:58780549..62223771	9.61683	6.79e-22	7.67503411339131	0.401845448251568	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.FEN1.wgt.RDat	FEN1	11	61600000	61600000	11:58780549..62223771	-9.68816	3.39e-22	-7.74192963411237	0.594086161614712	TRUE
TC	INTERCEPT	INTERCEPT.11:116383348..117747110	11	0	0	11:116383348..117747110	1.2935690557288	0.195814316830992	0	0	FALSE
TC	NULL	NULL.11:116383348..117747110	11	0	0	11:116383348..117747110	0	1	0	5.48017931954533e-13	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.DSCAML1.wgt.RDat	DSCAML1	11	1.17e+08	1.17e+08	11:116383348..117747110	-0.78398	0.433	-0.686198288719774	9.67350416953044e-05	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PCSK7.wgt.RDat	PCSK7	11	1.17e+08	1.17e+08	11:116383348..117747110	-2.33666	0.0195	-3.9954000798537	0.000163688414423554	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000186318.12.BACE1.wgt.RDat	BACE1	11	1.17e+08	1.17e+08	11:116383348..117747110	-0.528693	0.597	-1.30087592921151	0.00022824695431124	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000235910.1.AP006216.12.wgt.RDat	AP006216.12	11	1.17e+08	1.17e+08	11:116383348..117747110	-0.700292	0.484	-0.0863241127222506	0.000352269554603448	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TAGLN.wgt.RDat	TAGLN	11	1.17e+08	1.17e+08	11:116383348..117747110	-6.28497	3.28e-10	-4.19273892435186	0.0005137024975023	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CEP164.wgt.RDat	CEP164	11	1.17e+08	1.17e+08	11:116383348..117747110	-1.10002	0.271	-0.777966936486005	0.000608641451474883	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000167257.6.RNF214.wgt.RDat	RNF214	11	1.17e+08	1.17e+08	11:116383348..117747110	0.0156	0.987552	1.46759677191146	0.00265517373997987	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.SIK3.wgt.RDat	SIK3	11	1.17e+08	1.17e+08	11:116383348..117747110	3.3547	0.000794	5.09871391977332	0.0149117194503577	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000118137.5.APOA1.wgt.RDat	APOA1	11	1.17e+08	1.17e+08	11:116383348..117747110	-0.46711	0.64	-1.95589723695458	0.280923487741125	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF259.wgt.RDat	ZNF259	11	1.17e+08	1.17e+08	11:116383348..117747110	-7.7341	1.04e-14	-6.41235516570543	0.43437868448493	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PAFAH1B2.wgt.RDat	PAFAH1B2	11	1.17e+08	1.17e+08	11:116383348..117747110	2.54974	0.0108	4.5634798271185	0.98695344762277	TRUE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.SIDT2.wgt.RDat	SIDT2	11	1.17e+08	1.17e+08	11:116383348..117747110	-8.36191	6.17e-17	-6.26472826745649	0.999613841232036	TRUE
TC	INTERCEPT	INTERCEPT.12:110336719..113263518	12	0	0	12:110336719..113263518	9.67514120054657	3.84560426055159e-22	0	0	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000196510.8.ANAPC7.wgt.RDat	ANAPC7	12	1.11e+08	1.11e+08	12:110336719..113263518	-0.30459	0.76068	-0.180532124774724	0.000159630092577617	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.MAPKAPK5.wgt.RDat	MAPKAPK5	12	1.12e+08	1.12e+08	12:110336719..113263518	2.5538	0.0107	-0.552723331488162	0.000184712704198576	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000234608.3.MAPKAPK5-AS1.wgt.RDat	MAPKAPK5-AS1	12	1.12e+08	1.12e+08	12:110336719..113263518	4.53678	5.71e-06	0.513217159740338	0.000186515565688811	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.RPH3A.wgt.RDat	RPH3A	12	1.13e+08	1.13e+08	12:110336719..113263518	1.1533	0.249	0.616786128526637	0.000188847411396954	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.OAS1.wgt.RDat	OAS1	12	1.13e+08	1.13e+08	12:110336719..113263518	-0.0643	0.949	-0.64176164282132	0.000192056390877592	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.RP3-462E2.3.wgt.RDat	RP3-462E2.3	12	1.12e+08	1.12e+08	12:110336719..113263518	2.6928	0.00708	0.655452603540204	0.000194617631819771	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000111237.14.VPS29.wgt.RDat	VPS29	12	1.11e+08	1.11e+08	12:110336719..113263518	0.419673	0.675	-0.664908786484774	0.000195488338379148	FALSE
TC	/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	1.12e+08	1.12e+08	12:110336719..113263518	-1.24499	0.21314	0.70753444938592	0.000200531048994468	FALSE
