FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET	TRAIT
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000214212.4.C19orf38.wgt.RDat	C19orf38	19	10947251	10947251	19:9238393..11284028	-1.617572	0.10575	-2.41088993540948	0.00434451584651882	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000267370.1.CTD-2623N2.3.wgt.RDat	CTD-2623N2.3	19	9866828	9866828	19:9238393..11284028	-1.12417	0.26094	-2.3681538152317	0.00675083847984829	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TMED1.wgt.RDat	TMED1	19	10943114	10943114	19:9238393..11284028	1.84864	0.0645	2.29682189987331	0.0126857701108008	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.KANK2.wgt.RDat	KANK2	19	11274942	11274942	19:9238393..11284028	-2.9854	0.00283	-3.6611687207964	0.0519784522237602	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pancreas/GTEx.Pancreas.ENSG00000130164.7.LDLR.wgt.RDat	LDLR	19	11200038	11200038	19:9238393..11284028	-6.296	3.06e-10	-6.23610711670083	0.999679982181865	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000130733.6.YIPF2.wgt.RDat	YIPF2	19	11034171	11034171	19:9238393..11284028	8.51748	1.63e-17	7.04807533991052	0.99999755294042	TRUE	LDL
INTERCEPT	INTERCEPT.19:18409862..19877471	19	0	0	19:18409862..19877471	-1.89094507651905	0.0586316763217542	0	0	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.COPE.wgt.RDat	COPE	19	19010323	19010323	19:18409862..19877471	-0.21014	0.834	0.0155821411457318	0.000189928057036043	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.UBA52.wgt.RDat	UBA52	19	18682540	18682540	19:18409862..19877471	0.0986	0.921	0.180911554177829	0.000192638103665151	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C19orf60.wgt.RDat	C19orf60	19	18699494	18699494	19:18409862..19877471	-0.0678	0.946	-0.0901205385354063	0.000195450218375948	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000266904.1.LINC00663.wgt.RDat	LINC00663	19	19868175	19868175	19:18409862..19877471	-0.73052	0.465072	0.11540425396622	0.000199650330279711	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105700.6.KXD1.wgt.RDat	KXD1	19	18668572	18668572	19:18409862..19877471	-0.35852	0.719953	-0.420199842830248	0.000201700559490807	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adrenal_Gland/GTEx.Adrenal_Gland.ENSG00000267419.1.CTC-559E9.6.wgt.RDat	CTC-559E9.6	19	19887411	19887411	19:18409862..19877471	-0.1781	0.859	0.231834742965893	0.000204852806428485	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000269019.1.AC005932.1.wgt.RDat	AC005932.1	19	19051131	19051131	19:18409862..19877471	-0.76253	0.446	-0.765607383776941	0.000213981692839698	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000005007.8.UPF1.wgt.RDat	UPF1	19	18942747	18942747	19:18409862..19877471	0.5544	0.57928	0.85097342656152	0.000220064348183269	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000064545.10.TMEM161A.wgt.RDat	TMEM161A	19	19229978	19229978	19:18409862..19877471	0.4511	0.651914	1.07660594100035	0.000231060523176486	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000181896.7.ZNF101.wgt.RDat	ZNF101	19	19779605	19779605	19:18409862..19877471	1.30098	0.193266	1.78144308941685	0.000233583314572472	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000268030.1.AC005253.2.wgt.RDat	AC005253.2	19	18668585	18668585	19:18409862..19877471	1.03443	0.301	0.799755685953619	0.000264848365824395	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PGPEP1.wgt.RDat	PGPEP1	19	18451397	18451397	19:18409862..19877471	-1.0206	0.307	-0.901574006529416	0.000270290749772025	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000181035.9.SLC25A42.wgt.RDat	SLC25A42	19	19174808	19174808	19:18409862..19877471	0.779321	0.43579	1.49432459024593	0.00029046098834996	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000105696.4.TMEM59L.wgt.RDat	TMEM59L	19	18723661	18723661	19:18409862..19877471	-0.55856	0.576	-0.724726305261432	0.000304716477275919	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HOMER3.wgt.RDat	HOMER3	19	19017768	19017768	19:18409862..19877471	-1.4609	0.144	-1.41929274432231	0.000311956523401124	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000064607.12.SUGP2.wgt.RDat	SUGP2	19	19101697	19101697	19:18409862..19877471	-0.2655	0.79062	0.693426674544849	0.000335008121990377	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MEF2BNB.wgt.RDat	MEF2BNB	19	19287712	19287712	19:18409862..19877471	-2.6746	0.00748	-2.51397133422292	0.000405513959287481	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MAU2.wgt.RDat	MAU2	19	19431629	19431629	19:18409862..19877471	2.9195	0.00351	1.58198838406299	0.000513940872992219	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Coronary/GTEx.Artery_Coronary.ENSG00000167487.7.KLHL26.wgt.RDat	KLHL26	19	18747775	18747775	19:18409862..19877471	-0.7458	0.456	-0.958449595618106	0.000544793455193878	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105676.9.ARMC6.wgt.RDat	ARMC6	19	19144912	19144912	19:18409862..19877471	1.27841	0.201106	1.87586924140809	0.000566563759861465	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HAPLN4.wgt.RDat	HAPLN4	19	19366451	19366451	19:18409862..19877471	0.4773	0.633	1.37709776785424	0.000707007204996274	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.LPAR2.wgt.RDat	LPAR2	19	19734477	19734477	19:18409862..19877471	-1.79504	0.0726	-2.65772569452503	0.000821088794682805	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000268983.1.AC005253.4.wgt.RDat	AC005253.4	19	18679316	18679316	19:18409862..19877471	1.9683	0.049	1.5423736563446	0.000858633526285502	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000250067.7.YJEFN3.wgt.RDat	YJEFN3	19	19648128	19648128	19:18409862..19877471	-0.6708	0.502	-1.24926076874135	0.000967535208897032	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LRRC25.wgt.RDat	LRRC25	19	18501954	18501954	19:18409862..19877471	-1.405	0.16	-1.79762948612287	0.00107863285273637	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CILP2.wgt.RDat	CILP2	19	19649057	19649057	19:18409862..19877471	-1.6386	0.101	-1.04167583833172	0.00118624568344019	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105717.9.PBX4.wgt.RDat	PBX4	19	19672522	19672522	19:18409862..19877471	-1.318	0.18749	-0.19677444058048	0.00131156783837734	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.LOC729991.wgt.RDat	LOC729991	19	19287712	19287712	19:18409862..19877471	2.7289	0.00635	2.97263672868277	0.00136580325608962	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.CRLF1.wgt.RDat	CRLF1	19	18704034	18704034	19:18409862..19877471	1.4802	0.139	1.50302742563828	0.0015531099617894	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000105705.11.SUGP1.wgt.RDat	SUGP1	19	19386827	19386827	19:18409862..19877471	0.56248	0.574	-0.486403868690734	0.00171654194939139	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ELL.wgt.RDat	ELL	19	18553473	18553473	19:18409862..19877471	1.3216	0.186	1.91291018879709	0.00186623943375954	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.ATP13A1.wgt.RDat	ATP13A1	19	19756011	19756011	19:18409862..19877471	-4.1026	4.08e-05	-2.75221874711513	0.00201011316818069	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000105708.8.ZNF14.wgt.RDat	ZNF14	19	19821280	19821280	19:18409862..19877471	1.93131	0.053445	1.39545552778457	0.00210995817509657	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105662.11.CRTC1.wgt.RDat	CRTC1	19	18794487	18794487	19:18409862..19877471	-1.8864	0.05924	-1.9778229086678	0.00325875494062995	FALSE	LDL
NULL	NULL.19:18409862..19877471	19	0	0	19:18409862..19877471	0	1	0	0.00528805099447599	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NDUFA13.wgt.RDat	NDUFA13	19	19626545	19626545	19:18409862..19877471	-1.9553	0.0505	-2.27971902312442	0.00690490510810299	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000130511.11.SSBP4.wgt.RDat	SSBP4	19	18529674	18529674	19:18409862..19877471	-2.0084	0.0446	-2.6675379479864	0.00798594447332672	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.GATAD2A.wgt.RDat	GATAD2A	19	19496641	19496641	19:18409862..19877471	3.2107	0.00132	1.89790553802319	0.0113774119589384	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000213999.11.MEF2B.wgt.RDat	MEF2B	19	19267834	19267834	19:18409862..19877471	5.0324	4.84e-07	4.48149768321901	0.0149833529470568	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000105671.7.DDX49.wgt.RDat	DDX49	19	19030484	19030484	19:18409862..19877471	5.411	6.26e-08	4.6143092824093	0.0345291031461643	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GMIP.wgt.RDat	GMIP	19	19740285	19740285	19:18409862..19877471	-4.7951	1.63e-06	-4.86802828766638	0.0882626141159788	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Sigmoid/GTEx.Colon_Sigmoid.ENSG00000064490.9.RFXANK.wgt.RDat	RFXANK	19	19303572	19303572	19:18409862..19877471	5.0008	5.71e-07	5.35178851042304	0.880248978397278	TRUE	LDL
INTERCEPT	INTERCEPT.19:44744108..46102697	19	0	0	19:44744108..46102697	-1.19366834353381	0.232607728278638	0	0	FALSE	LDL
NULL	NULL.19:44744108..46102697	19	0	0	19:44744108..46102697	0	1	0	3.64021492458513e-53	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000177464.4.GPR4.wgt.RDat	GPR4	19	46093022	46093022	19:44744108..46102697	0.62535	0.532	0.264806992111522	1.52762705488802e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000267348.2.CTB-179K24.3.wgt.RDat	CTB-179K24.3	19	45579768	45579768	19:44744108..46102697	1.47463	0.14	1.44384058332076	1.55654628658371e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.KLC3.wgt.RDat	KLC3	19	45843997	45843997	19:44744108..46102697	-0.9321	0.351	-0.756411626053338	1.56436718765504e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Aorta/GTEx.Artery_Aorta.ENSG00000130201.3.EXOC3L2.wgt.RDat	EXOC3L2	19	45715879	45715879	19:44744108..46102697	-0.9499	0.342	-2.16284259606625	1.62477643114904e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000012061.11.ERCC1.wgt.RDat	ERCC1	19	45916692	45916692	19:44744108..46102697	-1.96324	0.0496	-1.75723880224712	1.78152489389362e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.EML2.wgt.RDat	EML2	19	46110252	46110252	19:44744108..46102697	0.94469	0.345	1.07346345298968	1.86968753766955e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000213889.6.PPM1N.wgt.RDat	PPM1N	19	46000489	46000489	19:44744108..46102697	0.05677	0.955	-0.375834945570959	2.13437917717163e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000125741.4.OPA3.wgt.RDat	OPA3	19	46030685	46030685	19:44744108..46102697	-1.0713	0.28402	-0.135773184150514	2.93700807154552e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.BLOC1S3.wgt.RDat	BLOC1S3	19	45682003	45682003	19:44744108..46102697	-2.5679	0.0102	-3.38672103130528	3.02655995776934e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000007047.10.MARK4.wgt.RDat	MARK4	19	45754516	45754516	19:44744108..46102697	-0.28438	0.776118	-0.978989103578221	5.15014069852869e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GEMIN7.wgt.RDat	GEMIN7	19	45582453	45582453	19:44744108..46102697	3.0485	0.0023	3.26189039415635	6.22217036096874e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.CD3EAP.wgt.RDat	CD3EAP	19	45909466	45909466	19:44744108..46102697	2.063	0.0391	1.29171301348207	8.9121771786562e-05	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.FOSB.wgt.RDat	FOSB	19	45971253	45971253	19:44744108..46102697	1.64008	0.101	0.904721233239198	0.000150656243805903	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF233.wgt.RDat	ZNF233	19	44764032	44764032	19:44744108..46102697	-2.5632	0.0104	-0.424699852276697	0.000155714951250034	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000104866.6.PPP1R37.wgt.RDat	PPP1R37	19	45595050	45595050	19:44744108..46102697	-2.493	0.0127	-3.42104661884195	0.000199304984186759	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000267242.1.AC069278.4.wgt.RDat	AC069278.4	19	44978645	44978645	19:44744108..46102697	0.43784	0.661505	1.54872283577509	0.000230853037859986	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000104853.11.CLPTM1.wgt.RDat	CLPTM1	19	45457848	45457848	19:44744108..46102697	0.41596	0.677443	0.862970371790416	0.000242381668502982	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.RTN2.wgt.RDat	RTN2	19	45988547	45988547	19:44744108..46102697	3.72	0.000199	3.22353515026961	0.000246062290075542	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000186567.8.CEACAM19.wgt.RDat	CEACAM19	19	45170227	45170227	19:44744108..46102697	5.25483	1.48e-07	4.19844721295707	0.00046739341586262	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000104884.10.ERCC2.wgt.RDat	ERCC2	19	45855467	45855467	19:44744108..46102697	1.76507	0.0776	1.36062913038177	0.000828159000030221	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Esophagus_Mucosa/GTEx.Esophagus_Mucosa.ENSG00000104881.10.PPP1R13L.wgt.RDat	PPP1R13L	19	45882892	45882892	19:44744108..46102697	-0.3447	0.73	0.732907755861634	0.000847821271356948	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000167384.6.ZNF180.wgt.RDat	ZNF180	19	44979854	44979854	19:44744108..46102697	-0.6694	0.503241	-0.0670645358680164	0.00215673299147863	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.PVR.wgt.RDat	PVR	19	45147097	45147097	19:44744108..46102697	-4.9883	6.09e-07	-4.03006358587436	0.00337822965847408	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.VASP.wgt.RDat	VASP	19	46009837	46009837	19:44744108..46102697	2.56274	0.0104	2.11151196470821	0.00872047656365942	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000267508.1.ZNF285.wgt.RDat	ZNF285	19	44886459	44886459	19:44744108..46102697	0.43407	0.664	2.31410403304718	0.0664333043676145	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF229.wgt.RDat	ZNF229	19	44930425	44930425	19:44744108..46102697	2.8529	0.00433	2.29113672805254	0.0807056446936846	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.TRAPPC6A.wgt.RDat	TRAPPC6A	19	45666186	45666186	19:44744108..46102697	-3.6371	0.000276	-4.70850794769132	0.0882742943413497	FALSE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000267282.1.CTB-129P6.4.wgt.RDat	CTB-129P6.4	19	45385284	45385284	19:44744108..46102697	1.9354	0.0529	2.15137571429033	0.488203698674181	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000267188.1.CTC-512J12.4.wgt.RDat	CTC-512J12.4	19	44896603	44896603	19:44744108..46102697	2.08049	0.0375	2.31755022822554	0.930179705897654	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.PVRL2.wgt.RDat	PVRL2	19	45349392	45349392	19:44744108..46102697	7.9125	2.52e-15	7.57762609816552	0.970207553085442	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TOMM40.wgt.RDat	TOMM40	19	45393826	45393826	19:44744108..46102697	10.10249	5.39e-24	9.93474106841463	0.994421561373539	TRUE	LDL
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Stomach/GTEx.Stomach.ENSG00000187244.6.BCAM.wgt.RDat	BCAM	19	45312328	45312328	19:44744108..46102697	-13.06255	5.39e-39	-12.8056226421128	1	TRUE	LDL
INTERCEPT	INTERCEPT.1:61922365..63455089	1	0	0	1:61922365..63455089	-25.9239948474068	3.57296764185754e-148	0	0	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000116641.11.DOCK7.wgt.RDat	DOCK7	1	62900000	62900000	1:61922365..63455089	12.52095	5.73e-36	0.296256135399679	0.000116406901895641	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000162607.8.USP1.wgt.RDat	USP1	1	62900000	62900000	1:61922365..63455089	13.605	3.74e-42	0.319858853421641	0.000117277837228783	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.KANK4.wgt.RDat	KANK4	1	62700000	62700000	1:61922365..63455089	0.400684	0.689	0.432759695933218	0.000122100851793447	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.L1TD1.wgt.RDat	L1TD1	1	62700000	62700000	1:61922365..63455089	-1.98406	0.0472	-0.609128802448094	0.000133718985429125	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ATG4C.wgt.RDat	ATG4C	1	63200000	63200000	1:61922365..63455089	5.510945	3.57e-08	0.697889480072791	0.000141590778588579	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000132849.14.INADL.wgt.RDat	INADL	1	62200000	62200000	1:61922365..63455089	10.2612	1.05e-24	-0.985383993115423	0.000180080398128899	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000162604.8.TM2D1.wgt.RDat	TM2D1	1	62100000	62100000	1:61922365..63455089	0.75873	0.448016	1.43545897043954	0.000307862067780305	FALSE	TG
NULL	NULL.1:61922365..63455089	1	0	0	1:61922365..63455089	0	1	0	0.998882342818683	TRUE	TG
INTERCEPT	INTERCEPT.1:229156248..230685255	1	0	0	1:229156248..230685255	0.838533979701273	0.401730871984821	0	0	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000177614.5.PGBD5.wgt.RDat	PGBD5	1	2.3e+08	2.3e+08	1:229156248..230685255	-1.14909	0.251	-0.686183350276309	0.000186773915523155	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TAF5L.wgt.RDat	TAF5L	1	2.3e+08	2.3e+08	1:229156248..230685255	0.778	0.437	0.637870652625747	0.000196094367352048	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000224407.1.RP5-956O18.3.wgt.RDat	RP5-956O18.3	1	2.3e+08	2.3e+08	1:229156248..230685255	2.65355	0.00797	2.32068640290476	0.000214573782765812	FALSE	TG
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.URB2.wgt.RDat	URB2	1	2.3e+08	2.3e+08	1:229156248..230685255	-0.402507	0.687	-0.563281666761883	0.000268293721332678	FALSE	TG
NULL	NULL.1:229156248..230685255	1	0	0	1:229156248..230685255	0	1	0	0.00185484124430919	FALSE	TG
